year,mo,dy,flow_cfs
1953,4,12,1438.62
1953,4,13,1308.62
1953,4,14,1218.62
1953,4,15,1128.62
1953,4,16,1118.62
1953,4,17,1128.62
1953,4,18,1148.62
1953,4,19,1198.62
1953,4,20,1238.62
1953,4,21,1258.62
1953,4,22,1298.62
1953,4,23,1378.62
1953,4,24,1458.62
1953,4,25,1578.62
1953,4,26,1708.62
1953,4,27,1868.62
1953,4,28,2018.62
1953,4,29,2148.62
1953,4,30,2418.62
1953,5,1,2861.29
1953,5,2,3041.29
1953,5,3,2861.29
1953,5,4,2551.29
1953,5,5,2251.29
1953,5,6,2041.29
1953,5,7,1871.29
1953,5,8,1791.29
1953,5,9,1791.29
1953,5,10,1871.29
1953,5,11,2011.29
1953,5,12,2071.29
1953,5,13,2021.29
1953,5,14,1931.29
1953,5,15,1831.29
