year,mo,dy,flow_cfs
1973,5,6,413.13
1973,5,7,410.53
1973,5,8,407.8
1973,5,9,405.66
1973,5,10,402.59
1973,5,11,399.79
1973,5,12,396.97
1973,5,13,394.48
1973,5,14,392.04
1973,5,15,388.78
1973,5,16,386.68
1973,5,17,389.03
1973,5,18,387.33
1973,5,19,386.05
1973,5,20,384.71
1973,5,21,382.75
1973,5,22,380.73
1973,5,23,379.76
1973,5,24,380.22
1973,5,25,382.54
1973,5,26,385.13
1973,5,27,395.32
1973,5,28,400.37
1973,5,29,400.98
1973,5,30,394.56
1973,5,31,389.11
1973,6,1,384.38
1973,6,2,380.04
1973,6,3,375.93
1973,6,4,370.65
1973,6,5,366.99
1973,6,6,364.14
1973,6,7,362.72
1973,6,8,360.51
1973,6,9,358.92
